Restaurant Name,Location,Operating Hours,Contact,Category,Item Name,Description,Price,Veg Status
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Tandoori Roti,,₹69,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Laccha Paratha,Crispy & flaky layered flatbread.,₹75,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Laccha Paratha,,₹75,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Missi Roti,Nutty flavoured savoury flatbreads.,₹79,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Missi Roti,,₹79,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Garlic Naan,Garlic flavoured leavened flatbread.,₹85,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Garlic Naan,,₹85,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Multi Grain Roti,A wholesome unleavened flatbread.,₹79,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Multi Grain Roti,,₹79,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Butter Naan,Soft Indian flatbread coated with butter.,₹85,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Butter Naan,,₹85,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Butter Roti,,₹75,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Chilly Paratha,"Flaky, soft Parathas made with spices and red chilli flakes.",₹75,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Chilly Paratha,,₹75,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Mint Parantha,Fluffy Paratha infused with fresh mint leaves.,₹75,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Bread & Rice,Mint Parantha,,₹75,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Raita,Pineapple Raita,Smooth sweet curd topped with pineapple,₹255,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Raita,Pineapple Raita,,₹255,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Raita,Mix Raita,Smooth salted curd seasoned with roasted cumin,₹255,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Raita,Mix Raita,,₹255,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Raita,Mint Raita,Smooth salted curd seasoned with roasted cumin,₹295,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Raita,Mint Raita,,₹295,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Shorba,Murgh Badami Shorba,Chicken broth with underlying flavors of black pepper and bay leaves and finished ... read more,₹345,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Shorba,Murgh Badami Shorba,,₹345,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Shorba,Tamatar Ka Shorba,Gingerly spiced tomato broth with piquancy of local herbs and served with namak ... read more,₹325,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Shorba,Tamatar Ka Shorba,,₹325,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Shorba,Mutton Raan Shorba,"Lamb broth saturated with flavor of whole spices, neither too rich nor too ... read more",₹365,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Shorba,Mutton Raan Shorba,,₹365,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Party Platter For 6,Party Snack Box Veg (Save Upto 15%),Assortment of Punjab Grill's Four Signature Kebabs on one platter,₹1499,Non-Veg
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Party Platter For 6,Party Snack Box Veg (Save Upto 15%),Assortment of Punjab Grill's Four Signature Kebabs on one platter,₹1499,Veg
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Party Platter For 6,Party Snack Box Veg (Save Upto 15%),,₹1499,Veg
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Party Platter For 6,Party Snack Box Non-Veg (Save Upto 15%),Assortment of Punjab Grill's Four Signature Kebabs on one platter,₹1999,Non-Veg
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Party Platter For 6,Party Snack Box Non-Veg (Save Upto 15%),,₹1999,Non-Veg
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Desserts,Kesariya Phirni,Rich Creamy Rice Pudding Infused with Saffron & Cardamom,₹295,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Desserts,Kesariya Phirni,,₹295,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Desserts,Gulab Jamun - 3Pcs,Decadent Trio of Khoya Dumpling Soaked in Sugar Syrup,₹295,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Desserts,Gulab Jamun - 3Pcs,,₹295,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Desserts,Rasmalai (2 Pcs),Melt In Mouth Chena Sponge Soaked in Thickened Fragrant Milk,₹345,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Desserts,Rasmalai (2 Pcs),,₹345,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Desserts,Litchi ki Tehri,,₹325,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Desserts,Moong Dal Halwa,Hot moong dal halwa topped with desi ghee & abundance of nuts.,₹345,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Desserts,Moong Dal Halwa,,₹345,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Drinks (Beverages),Fresh Cucumber Shikanji,DRINKS (BEVERAGES),₹115,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Drinks (Beverages),Fresh Cucumber Shikanji,,₹115,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Drinks (Beverages),Coffee Chocolate Shake,,₹115,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Drinks (Beverages),Fresh Mint Shikanji,,₹115,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Drinks (Beverages),Shikanji,,₹275,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Drinks (Beverages),Kesar Pista Lassi,IN HOUSE DRINKS,₹350,Unknown
Punjab Grill,"Janpath, New Delhi",12:00 PM to 11:30 PM (Mon-Sun),+91 11 33106243,Drinks (Beverages),Kesar Pista Lassi,,₹350,Unknown
